Unnamed: 0,cell_id,load_factor,max_load,peak_wait,wait_times
,77.0,0.0,0.0,0.0,
,78.0,0.0,0.0,0.0,
,79.0,0.0,0.0,0.0,
,80.0,0.0,0.0,0.0,
,81.0,0.0147590827178899,885.5449630733975,0.0,
,82.0,0.0,0.0,0.0,
,83.0,0.0,0.0,0.0,
,84.0,0.0,0.0,0.0,
,85.0,0.0,0.0,0.0,
,86.0,0.1517539503490897,3824.199548797063,0.0,0.0
,87.0,0.03125,187.5,0.0,
,88.0,0.0,0.0,0.0,
,89.0,0.0,0.0,0.0,
,90.0,0.0,0.0,0.0,
,91.0,0.0,0.0,0.0,
,92.0,0.0,0.0,0.0,
,93.0,0.1875,1125.0,0.0,0.0
,94.0,0.0,0.0,0.0,
,95.0,0.0,0.0,0.0,
,96.0,0.0,0.0,0.0,
,97.0,0.0,0.0,0.0,
,98.0,0.0,0.0,0.0,
,99.0,0.0,0.0,0.0,
,100.0,0.0604522771795573,2974.252037234222,0.0,0.0
,101.0,0.0,0.0,0.0,
,102.0,0.0,0.0,0.0,
,103.0,0.0,0.0,0.0,
,104.0,0.0,0.0,0.0,
,105.0,0.0,0.0,0.0,
,106.0,0.0,0.0,0.0,
,107.0,0.0,0.0,0.0,
,108.0,0.0,0.0,0.0,
,109.0,0.0,0.0,0.0,
,110.0,0.0,0.0,0.0,
,111.0,0.0,0.0,0.0,
,112.0,0.0,0.0,0.0,
,113.0,0.0,0.0,0.0,
,114.0,0.0,0.0,0.0,
,115.0,0.0,0.0,0.0,
,116.0,0.0,0.0,0.0,
,117.0,0.0,0.0,0.0,
,118.0,0.0,0.0,0.0,
,119.0,0.0,0.0,0.0,
,120.0,0.0,0.0,0.0,
,121.0,0.0,0.0,0.0,
,122.0,0.0,0.0,0.0,
,123.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,
,1.0,0.0,0.0,0.0,
,2.0,0.3949953409659185,15641.81550225037,0.0,0.0
,3.0,0.2188209355645881,13917.011501907808,0.0,0.0
,4.0,0.0,0.0,0.0,
,5.0,0.0,0.0,0.0,
,6.0,0.0,0.0,0.0,
,7.0,0.09375,5062.5,0.0,0.0
,8.0,0.0,0.0,0.0,
,9.0,0.0,0.0,0.0,
,10.0,0.0,0.0,0.0,
,11.0,0.0,0.0,0.0,
,12.0,0.0,0.0,0.0,
,13.0,0.28125,675.0,0.0,0.0
,14.0,0.0,0.0,0.0,
,15.0,0.21875,525.0,0.0,
,16.0,0.0,0.0,0.0,
,17.0,0.0,0.0,0.0,
,18.0,0.0,0.0,0.0,
,19.0,0.0,0.0,0.0,
,20.0,0.0,0.0,0.0,
,21.0,0.0,0.0,0.0,
,22.0,0.0,0.0,0.0,
,23.0,0.0,0.0,0.0,
,24.0,0.0,0.0,0.0,
,25.0,0.0,0.0,0.0,
,26.0,0.0,0.0,0.0,
,27.0,0.0,0.0,0.0,
,28.0,0.0,0.0,0.0,
,29.0,0.34375,1237.5,0.0,0.0
,30.0,0.0,0.0,0.0,
,31.0,0.0,0.0,0.0,
,32.0,0.0,0.0,0.0,
,33.0,0.8235506048474499,48424.77556503005,0.0,0.0
,34.0,0.0,0.0,0.0,
,35.0,0.0,0.0,0.0,
,36.0,0.0,0.0,0.0,
,37.0,0.0,0.0,0.0,
,38.0,0.0,0.0,0.0,
,39.0,0.0,0.0,0.0,
,40.0,0.0,0.0,0.0,
,41.0,0.0,0.0,0.0,
,42.0,0.0,0.0,0.0,
,43.0,0.0,0.0,0.0,
,44.0,0.0,0.0,0.0,
,45.0,0.0,0.0,0.0,
,46.0,0.0,0.0,0.0,
,47.0,0.0,0.0,0.0,
,48.0,0.0,0.0,0.0,
,49.0,0.0,0.0,0.0,
,50.0,0.0,0.0,0.0,
,51.0,0.0624999999999999,3825.0,0.0,
,52.0,0.0,0.0,0.0,
,53.0,0.0,0.0,0.0,
,54.0,0.0,0.0,0.0,
,55.0,0.0,0.0,0.0,
,56.0,0.0,0.0,0.0,
,57.0,0.0,0.0,0.0,
,58.0,0.0,0.0,0.0,
,59.0,0.0,0.0,0.0,
,60.0,0.0,0.0,0.0,
,61.0,0.0,0.0,0.0,
,62.0,0.0,0.0,0.0,
,63.0,0.2968824691884254,28500.71704208884,0.0,0.0
,64.0,0.0,0.0,0.0,
,65.0,0.0,0.0,0.0,
,66.0,0.0,0.0,0.0,
,67.0,0.0,0.0,0.0,
,68.0,0.0,0.0,0.0,
,69.0,0.0,0.0,0.0,
,70.0,0.0,0.0,0.0,
,71.0,0.0,0.0,0.0,
,72.0,0.0,0.0,0.0,
,73.0,0.0,0.0,0.0,
,74.0,0.1875,3149.9999999999995,0.0,0.0
,75.0,0.0,0.0,0.0,
,76.0,0.0,0.0,0.0,
,77.0,0.0,0.0,0.0,
,78.0,0.0,0.0,0.0,
,79.0,0.0,0.0,0.0,
,80.0,0.0,0.0,0.0,
,81.0,0.0,0.0,0.0,
,82.0,0.0,0.0,0.0,
,83.0,0.0,0.0,0.0,
,84.0,0.0,0.0,0.0,
,85.0,0.0,0.0,0.0,
,86.0,0.1895246500237688,4776.021180598975,0.0,0.0
,87.0,0.0922627803981449,553.5766823888698,0.0,0.0
,88.0,0.0,0.0,0.0,
,89.0,0.0,0.0,0.0,
,90.0,0.0,0.0,0.0,
,91.0,0.0,0.0,0.0,
,92.0,0.0,0.0,0.0,
,93.0,0.472207814469385,2833.24688681631,0.0,0.0
,94.0,0.0,0.0,0.0,
,95.0,0.0,0.0,0.0,
,96.0,0.0,0.0,0.0,
,97.0,0.0,0.0,0.0,
,98.0,0.0,0.0,0.0,
,99.0,0.0,0.0,0.0,
,100.0,0.389125827941058,19144.99073470005,0.0,0.0
,101.0,0.0,0.0,0.0,
,102.0,0.0,0.0,0.0,
,103.0,0.0,0.0,0.0,
,104.0,0.0,0.0,0.0,
,105.0,0.0,0.0,0.0,
,106.0,0.0,0.0,0.0,
,107.0,0.0,0.0,0.0,
,108.0,0.0,0.0,0.0,
,109.0,0.0,0.0,0.0,
,110.0,0.0,0.0,0.0,
,111.0,0.0,0.0,0.0,
,112.0,0.0,0.0,0.0,
,113.0,0.0,0.0,0.0,
,114.0,0.0,0.0,0.0,
,115.0,0.0,0.0,0.0,
,116.0,0.0,0.0,0.0,
,117.0,0.0,0.0,0.0,
,118.0,0.0,0.0,0.0,
,119.0,0.0,0.0,0.0,
,120.0,0.0,0.0,0.0,
,121.0,0.0,0.0,0.0,
,122.0,0.0,0.0,0.0,
,123.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,
,1.0,0.0,0.0,0.0,
,2.0,0.5496436327746824,21765.887857877424,1.25,0.6875
,3.0,0.3649509894933759,23210.882931778702,1.5,0.75
,4.0,0.0,0.0,0.0,
,5.0,0.0,0.0,0.0,
,6.0,0.0,0.0,0.0,
,7.0,0.2003419898903954,10818.467454081356,1.25,1.25
,8.0,0.0,0.0,0.0,
,9.0,0.0,0.0,0.0,
,10.0,0.0,0.0,0.0,
,11.0,0.0,0.0,0.0,
,12.0,0.0,0.0,0.0,
,13.0,1.375,3300.0,16.0,12.875
,14.0,0.0,0.0,0.0,
,15.0,1.3125000000000004,3150.000000000001,12.25,12.25
,16.0,0.0,0.0,0.0,
,17.0,0.0,0.0,0.0,
,18.0,0.0,0.0,0.0,
,19.0,0.0,0.0,0.0,
,20.0,0.0,0.0,0.0,
,21.0,0.0,0.0,0.0,
,22.0,0.0,0.0,0.0,
,23.0,0.0,0.0,0.0,
,24.0,0.0,0.0,0.0,
,25.0,0.0269531249999999,2587.499999999997,0.0,
,26.0,0.0,0.0,0.0,
,27.0,0.0,0.0,0.0,
,28.0,0.0,0.0,0.0,
,29.0,1.2760771866393836,4593.877871901781,5.0,2.5
,30.0,0.0,0.0,0.0,
,31.0,0.0,0.0,0.0,
,32.0,0.0,0.0,0.0,
,33.0,0.9781417785729908,57514.736580091856,1.0,0.1666666666666666
,34.0,0.0,0.0,0.0,
,35.0,0.0,0.0,0.0,
,36.0,0.0,0.0,0.0,
,37.0,0.0,0.0,0.0,
,38.0,0.0,0.0,0.0,
,39.0,0.0,0.0,0.0,
,40.0,0.0,0.0,0.0,
,41.0,0.0,0.0,0.0,
,42.0,0.0,0.0,0.0,
,43.0,0.0587859133872519,3103.896226846905,0.0,
,44.0,0.0,0.0,0.0,
,45.0,0.0,0.0,0.0,
,46.0,0.0,0.0,0.0,
,47.0,0.0,0.0,0.0,
,48.0,0.0,0.0,0.0,
,49.0,0.0,0.0,0.0,
,50.0,0.0,0.0,0.0,
,51.0,0.0,0.0,0.0,
,52.0,0.0,0.0,0.0,
,53.0,0.0,0.0,0.0,
,54.0,0.0,0.0,0.0,
,55.0,0.0,0.0,0.0,
,56.0,0.0,0.0,0.0,
,57.0,0.0,0.0,0.0,
,58.0,0.0,0.0,0.0,
,59.0,0.0,0.0,0.0,
,60.0,0.0,0.0,0.0,
,61.0,0.0,0.0,0.0,
,62.0,0.0,0.0,0.0,
,63.0,0.2112442939093558,20279.45221529816,0.0,0.0
,64.0,0.0,0.0,0.0,
,65.0,0.0,0.0,0.0,
,66.0,0.0,0.0,0.0,
,67.0,0.0,0.0,0.0,
,68.0,0.0,0.0,0.0,
,69.0,0.0,0.0,0.0,
,70.0,0.0,0.0,0.0,
,71.0,0.0,0.0,0.0,
,72.0,0.0,0.0,0.0,
,73.0,0.0,0.0,0.0,
,74.0,0.0,0.0,0.0,
,75.0,0.0,0.0,0.0,
,76.0,0.0,0.0,0.0,
,77.0,0.0,0.0,0.0,
,78.0,0.0,0.0,0.0,
,79.0,0.0,0.0,0.0,
,80.0,0.0,0.0,0.0,
,81.0,0.002734191349677,164.05148098062546,0.0,
,82.0,0.0,0.0,0.0,
,83.0,0.0,0.0,0.0,
,84.0,0.0,0.0,0.0,
,85.0,0.0,0.0,0.0,
,86.0,0.2152501630905869,5424.30410988279,0.0,0.0
,87.0,0.4433474594581378,2660.0847567488267,0.0,0.0
,88.0,0.0,0.0,0.0,
,89.0,0.0,0.0,0.0,
,90.0,0.0,0.0,0.0,
,91.0,0.0,0.0,0.0,
,92.0,0.0,0.0,0.0,
,93.0,0.96875,5812.5,0.0,0.0
,94.0,0.0,0.0,0.0,
,95.0,0.0,0.0,0.0,
,96.0,0.0,0.0,0.0,
,97.0,0.0,0.0,0.0,
,98.0,0.0,0.0,0.0,
,99.0,0.0,0.0,0.0,
,100.0,0.2606613871616756,12824.540248354442,0.0,0.0
,101.0,0.0,0.0,0.0,
,102.0,0.0,0.0,0.0,
,103.0,0.0,0.0,0.0,
,104.0,0.0,0.0,0.0,
,105.0,0.0,0.0,0.0,
,106.0,0.0,0.0,0.0,
,107.0,0.0,0.0,0.0,
,108.0,0.0,0.0,0.0,
,109.0,0.0,0.0,0.0,
,110.0,0.0,0.0,0.0,
,111.0,0.0,0.0,0.0,
,112.0,0.0,0.0,0.0,
,113.0,0.0,0.0,0.0,
,114.0,0.0,0.0,0.0,
,115.0,0.0,0.0,0.0,
,116.0,0.0,0.0,0.0,
,117.0,0.0,0.0,0.0,
,118.0,0.0,0.0,0.0,
,119.0,0.0,0.0,0.0,
,120.0,0.0,0.0,0.0,
,121.0,0.0,0.0,0.0,
,122.0,0.0,0.0,0.0,
,123.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,
,1.0,0.0,0.0,0.0,
,2.0,0.4323649141704734,17121.650601150748,1.75,1.125
,3.0,0.3216811316071005,20458.91997021159,2.25,1.125
,4.0,0.0,0.0,0.0,
,5.0,0.0,0.0,0.0,
,6.0,0.0,0.0,0.0,
,7.0,0.1413688883372516,7633.919970211589,0.0,0.0
,8.0,0.0,0.0,0.0,
,9.0,0.0,0.0,0.0,
,10.0,0.0,0.0,0.0,
,11.0,0.0,0.0,0.0,
,12.0,0.0,0.0,0.0,
,13.0,0.9382519235166492,2251.8046164399584,9.0,6.375
,14.0,0.0,0.0,0.0,
,15.0,1.0259938320457005,2462.385196909681,3.0,1.5
,16.0,0.0,0.0,0.0,
,17.0,0.0,0.0,0.0,
,18.0,0.0,0.0,0.0,
,19.0,0.0,0.0,0.0,
,20.0,0.0,0.0,0.0,
,21.0,0.0,0.0,0.0,
,22.0,0.0,0.0,0.0,
,23.0,0.0,0.0,0.0,
,24.0,0.0,0.0,0.0,
,25.0,0.026953125,2587.5000000000064,0.0,
,26.0,0.0,0.0,0.0,
,27.0,0.0,0.0,0.0,
,28.0,0.0,0.0,0.0,
,29.0,1.1094896550502062,3994.162758180744,0.0,0.0
,30.0,0.0,0.0,0.0,
,31.0,0.0,0.0,0.0,
,32.0,0.0,0.0,0.0,
,33.0,0.7861394934717758,46225.00221614042,0.0,0.0
,34.0,0.0,0.0,0.0,
,35.0,0.0,0.0,0.0,
,36.0,0.0,0.0,0.0,
,37.0,0.0,0.0,0.0,
,38.0,0.0,0.0,0.0,
,39.0,0.0,0.0,0.0,
,40.0,0.0,0.0,0.0,
,41.0,0.0,0.0,0.0,
,42.0,0.0,0.0,0.0,
,43.0,0.0,0.0,0.0,
,44.0,0.0,0.0,0.0,
,45.0,0.0,0.0,0.0,
,46.0,0.0,0.0,0.0,
,47.0,0.0,0.0,0.0,
,48.0,0.0,0.0,0.0,
,49.0,0.0,0.0,0.0,
,50.0,0.0,0.0,0.0,
,51.0,0.0,0.0,0.0,
,52.0,0.0,0.0,0.0,
,53.0,0.0,0.0,0.0,
,54.0,0.0,0.0,0.0,
,55.0,0.0,0.0,0.0,
,56.0,0.0,0.0,0.0,
,57.0,0.0,0.0,0.0,
,58.0,0.0,0.0,0.0,
,59.0,0.0,0.0,0.0,
,60.0,0.0,0.0,0.0,
,61.0,0.0,0.0,0.0,
,62.0,0.0,0.0,0.0,
,63.0,0.1883991889662497,18086.32214075997,0.0,0.0
,64.0,0.0,0.0,0.0,
,65.0,0.0,0.0,0.0,
,66.0,0.0,0.0,0.0,
,67.0,0.0,0.0,0.0,
,68.0,0.0,0.0,0.0,
,69.0,0.0,0.0,0.0,
,70.0,0.0,0.0,0.0,
,71.0,0.0,0.0,0.0,
,72.0,0.0,0.0,0.0,
,73.0,0.0,0.0,0.0,
,74.0,0.0,0.0,0.0,
,75.0,0.0,0.0,0.0,
,76.0,0.0,0.0,0.0,
,77.0,0.0,0.0,0.0,
,78.0,0.0,0.0,0.0,
,79.0,0.0,0.0,0.0,
,80.0,0.0,0.0,0.0,
,81.0,0.0,0.0,0.0,
,82.0,0.0,0.0,0.0,
,83.0,0.0,0.0,0.0,
,84.0,0.0,0.0,0.0,
,85.0,0.0,0.0,0.0,
,86.0,0.2634723413714788,6639.503002561267,0.0,0.0
,87.0,0.6067694780899886,3640.616868539931,0.0,0.0
,88.0,0.0,0.0,0.0,
,89.0,0.0,0.0,0.0,
,90.0,0.0,0.0,0.0,
,91.0,0.0,0.0,0.0,
,92.0,0.0,0.0,0.0,
,93.0,0.78125,4687.5,0.0,0.0
,94.0,0.0,0.0,0.0,
,95.0,0.0,0.0,0.0,
,96.0,0.0,0.0,0.0,
,97.0,0.0,0.0,0.0,
,98.0,0.0,0.0,0.0,
,99.0,0.0,0.0,0.0,
,100.0,0.3470309192847842,17073.92122881138,0.0,0.0
,101.0,0.0,0.0,0.0,
,102.0,0.0,0.0,0.0,
,103.0,0.0,0.0,0.0,
,104.0,0.0,0.0,0.0,
,105.0,0.0,0.0,0.0,
,106.0,0.0,0.0,0.0,
,107.0,0.0,0.0,0.0,
,108.0,0.0,0.0,0.0,
,109.0,0.0,0.0,0.0,
,110.0,0.0,0.0,0.0,
,111.0,0.0,0.0,0.0,
,112.0,0.0,0.0,0.0,
,113.0,0.0,0.0,0.0,
,114.0,0.0,0.0,0.0,
,115.0,0.0,0.0,0.0,
,116.0,0.0,0.0,0.0,
,117.0,0.0,0.0,0.0,
,118.0,0.0,0.0,0.0,
,119.0,0.0,0.0,0.0,
,120.0,0.0,0.0,0.0,
,121.0,0.0,0.0,0.0,
,122.0,0.0,0.0,0.0,
,123.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,
,1.0,0.0,0.0,0.0,
,2.0,0.2822890106999926,11178.644823719707,0.0,0.0
,3.0,0.094505576505157,6010.554665727988,0.0,0.0
,4.0,0.0,0.0,0.0,
,5.0,0.0,0.0,0.0,
,6.0,0.0,0.0,0.0,
,7.0,0.0179659778990048,970.1628065462636,0.0,
,8.0,0.0,0.0,0.0,
,9.0,0.0,0.0,0.0,
,10.0,0.0,0.0,0.0,
,11.0,0.0,0.0,0.0,
,12.0,0.0,0.0,0.0,
,13.0,0.375,900.0000000000002,0.0,
,14.0,0.0,0.0,0.0,
,15.0,0.4025653829987287,966.1569191969488,0.0,0.0
,16.0,0.0,0.0,0.0,
,17.0,0.0,0.0,0.0,
,18.0,0.03125,637.5,0.0,
,19.0,0.0,0.0,0.0,
,20.0,0.0,0.0,0.0,
,21.0,0.0,0.0,0.0,
,22.0,0.0,0.0,0.0,
,23.0,0.0,0.0,0.0,
,24.0,0.0,0.0,0.0,
,25.0,0.0085483933017111,820.6457569642671,0.0,
,26.0,0.0,0.0,0.0,
,27.0,0.0,0.0,0.0,
,28.0,0.0,0.0,0.0,
,29.0,0.5,1800.0,0.0,0.0
,30.0,0.0,0.0,0.0,
,31.0,0.0,0.0,0.0,
,32.0,0.0,0.0,0.0,
,33.0,0.5813317229025406,34182.30530666939,1.25,0.2083333333333333
,34.0,0.0,0.0,0.0,
,35.0,0.0,0.0,0.0,
,36.0,0.0,0.0,0.0,
,37.0,0.0,0.0,0.0,
,38.0,0.0,0.0,0.0,
,39.0,0.0,0.0,0.0,
,40.0,0.0,0.0,0.0,
,41.0,0.0,0.0,0.0,
,42.0,0.0,0.0,0.0,
,43.0,0.0,0.0,0.0,
,44.0,0.0,0.0,0.0,
,45.0,0.0,0.0,0.0,
,46.0,0.0,0.0,0.0,
,47.0,0.0,0.0,0.0,
,48.0,0.0,0.0,0.0,
,49.0,0.0,0.0,0.0,
,50.0,0.0,0.0,0.0,
,51.0,0.0,0.0,0.0,
,52.0,0.0,0.0,0.0,
,53.0,0.0,0.0,0.0,
,54.0,0.0,0.0,0.0,
,55.0,0.0,0.0,0.0,
,56.0,0.0,0.0,0.0,
,57.0,0.0,0.0,0.0,
,58.0,0.0,0.0,0.0,
,59.0,0.0,0.0,0.0,
,60.0,0.0,0.0,0.0,
,61.0,0.0,0.0,0.0,
,62.0,0.0,0.0,0.0,
,63.0,0.380138726557761,36493.31774954506,0.0,0.0
,64.0,0.0,0.0,0.0,
,65.0,0.0,0.0,0.0,
,66.0,0.0,0.0,0.0,
,67.0,0.0,0.0,0.0,
,68.0,0.0,0.0,0.0,
,69.0,0.0,0.0,0.0,
,70.0,0.0,0.0,0.0,
,71.0,0.0,0.0,0.0,
,72.0,0.0,0.0,0.0,
,73.0,0.0,0.0,0.0,
,74.0,0.0,0.0,0.0,
,75.0,0.0,0.0,0.0,
,76.0,0.0,0.0,0.0,
,77.0,0.0,0.0,0.0,
,78.0,0.0,0.0,0.0,
,79.0,0.0,0.0,0.0,
,80.0,0.0,0.0,0.0,
,81.0,0.0,0.0,0.0,
,82.0,0.0,0.0,0.0,
,83.0,0.0,0.0,0.0,
,84.0,0.0,0.0,0.0,
,85.0,0.0,0.0,0.0,
,86.0,0.1078407224645596,2717.5862061069024,0.0,0.0
,87.0,0.2185548967014793,1311.3293802088756,0.0,0.0
,88.0,0.0,0.0,0.0,
,89.0,0.0,0.0,0.0,
,90.0,0.0,0.0,0.0,
,91.0,0.0,0.0,0.0,
,92.0,0.0,0.0,0.0,
,93.0,0.3130828665678445,1878.497199407068,0.0,0.0
,94.0,0.0,0.0,0.0,
,95.0,0.0,0.0,0.0,
,96.0,0.0,0.0,0.0,
,97.0,0.0,0.0,0.0,
,98.0,0.0,0.0,0.0,
,99.0,0.0,0.0,0.0,
,100.0,0.3933707779916917,19353.84227719124,0.0,0.0
,101.0,0.0,0.0,0.0,
,102.0,0.0,0.0,0.0,
,103.0,0.0,0.0,0.0,
,104.0,0.0,0.0,0.0,
,105.0,0.0,0.0,0.0,
,106.0,0.0,0.0,0.0,
,107.0,0.0,0.0,0.0,
,108.0,0.0,0.0,0.0,
,109.0,0.0,0.0,0.0,
,110.0,0.0,0.0,0.0,
,111.0,0.0,0.0,0.0,
,112.0,0.0,0.0,0.0,
,113.0,0.0,0.0,0.0,
,114.0,0.0,0.0,0.0,
,115.0,0.0,0.0,0.0,
,116.0,0.0,0.0,0.0,
,117.0,0.0,0.0,0.0,
,118.0,0.0,0.0,0.0,
,119.0,0.0,0.0,0.0,
,120.0,0.0,0.0,0.0,
,121.0,0.0,0.0,0.0,
,122.0,0.0,0.0,0.0,
,123.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,
,1.0,0.0,0.0,0.0,
,2.0,0.6109818348033815,24194.880658213908,4.5,1.7
,3.0,0.3632475631981231,23102.54501940063,1.5,1.1666666666666667
,4.0,0.0,0.0,0.0,
,5.0,0.0,0.0,0.0,
,6.0,0.0,0.0,0.0,
,7.0,0.1437907795171761,7764.702093927508,2.0,1.125
,8.0,0.0,0.0,0.0,
,9.0,0.0,0.0,0.0,
,10.0,0.0,0.0,0.0,
,11.0,0.0,0.0,0.0,
,12.0,0.0,0.0,0.0,
,13.0,1.4687499999999998,3524.9999999999995,15.75,8.083333333333334
,14.0,0.0,0.0,0.0,
,15.0,1.40625,3375.0,10.25,4.25
,16.0,0.0,0.0,0.0,
,17.0,0.0,0.0,0.0,
,18.0,0.0,0.0,0.0,
,19.0,0.0,0.0,0.0,
,20.0,0.0,0.0,0.0,
,21.0,0.0,0.0,0.0,
,22.0,0.0,0.0,0.0,
,23.0,0.0,0.0,0.0,
,24.0,0.0,0.0,0.0,
,25.0,0.0,0.0,0.0,
,26.0,0.0,0.0,0.0,
,27.0,0.0,0.0,0.0,
,28.0,0.0,0.0,0.0,
,29.0,1.3310678921766097,4791.844411835796,4.5,1.5625
,30.0,0.0,0.0,0.0,
,31.0,0.0,0.0,0.0,
,32.0,0.0,0.0,0.0,
,33.0,1.2882559685979256,75749.45095355801,1.5,0.375
,34.0,0.0,0.0,0.0,
,35.0,0.0,0.0,0.0,
,36.0,0.0,0.0,0.0,
,37.0,0.0,0.0,0.0,
,38.0,0.0,0.0,0.0,
,39.0,0.0,0.0,0.0,
,40.0,0.0,0.0,0.0,
,41.0,0.0,0.0,0.0,
,42.0,0.0,0.0,0.0,
,43.0,0.0,0.0,0.0,
,44.0,0.0,0.0,0.0,
,45.0,0.0,0.0,0.0,
,46.0,0.0,0.0,0.0,
,47.0,0.0,0.0,0.0,
,48.0,0.0,0.0,0.0,
,49.0,0.0,0.0,0.0,
,50.0,0.0,0.0,0.0,
,51.0,0.0,0.0,0.0,
,52.0,0.0,0.0,0.0,
,53.0,0.0,0.0,0.0,
,54.0,0.0,0.0,0.0,
,55.0,0.0,0.0,0.0,
,56.0,0.0,0.0,0.0,
,57.0,0.0,0.0,0.0,
,58.0,0.0,0.0,0.0,
,59.0,0.0,0.0,0.0,
,60.0,0.0,0.0,0.0,
,61.0,0.0,0.0,0.0,
,62.0,0.0,0.0,0.0,
,63.0,0.2361525852586093,22670.648184826496,0.0,0.0
,64.0,0.0,0.0,0.0,
,65.0,0.0,0.0,0.0,
,66.0,0.0,0.0,0.0,
,67.0,0.0,0.0,0.0,
,68.0,0.0,0.0,0.0,
,69.0,0.0,0.0,0.0,
,70.0,0.0,0.0,0.0,
,71.0,0.0,0.0,0.0,
,72.0,0.0,0.0,0.0,
,73.0,0.0,0.0,0.0,
,74.0,0.0624999999999999,1050.0,0.0,0.0
,75.0,0.0,0.0,0.0,
,76.0,0.0,0.0,0.0,
,77.0,0.0,0.0,0.0,
,78.0,0.0,0.0,0.0,
,79.0,0.0,0.0,0.0,
,80.0,0.0,0.0,0.0,
,81.0,0.0,0.0,0.0,
,82.0,0.0,0.0,0.0,
,83.0,0.0,0.0,0.0,
,84.0,0.0,0.0,0.0,
,85.0,0.0,0.0,0.0,
,86.0,0.1422952705488909,3585.8408178320515,0.0,0.0
,87.0,0.3499780474490414,2099.868284694248,0.0,0.0
,88.0,0.0,0.0,0.0,
,89.0,0.0,0.0,0.0,
,90.0,0.0,0.0,0.0,
,91.0,0.0,0.0,0.0,
,92.0,0.0,0.0,0.0,
,93.0,0.84375,5062.5,0.0,0.0
,94.0,0.0,0.0,0.0,
,95.0,0.0,0.0,0.0,
,96.0,0.0,0.0,0.0,
,97.0,0.0,0.0,0.0,
,98.0,0.0,0.0,0.0,
,99.0,0.0,0.0,0.0,
,100.0,0.1271493227196598,6255.746677807263,0.0,0.0
,101.0,0.0,0.0,0.0,
,102.0,0.0,0.0,0.0,
,103.0,0.0,0.0,0.0,
,104.0,0.0,0.0,0.0,
,105.0,0.0,0.0,0.0,
