Unnamed: 0,cell_id,load_factor,wait_times
,57.0,0.0,
,58.0,0.0,
,59.0,0.0,
,60.0,0.0,
,61.0,0.0,
,62.0,0.0,
,63.0,0.1655168120943179,0.0
,64.0,0.0,
,65.0,0.0,
,66.0,0.0,
,67.0,0.0,
,68.0,0.0,
,69.0,0.0,
,70.0,0.0,
,71.0,0.0,
,72.0,0.0,
,73.0,0.0,
,74.0,0.1875,0.0
,75.0,0.0,
,76.0,0.0,
,77.0,0.0,
,78.0,0.0,
,79.0,0.0,
,80.0,0.0,
,81.0,0.0,
,82.0,0.0,
,83.0,0.0,
,84.0,0.0,
,85.0,0.0,
,86.0,0.0740671186344738,0.0
,87.0,0.1315976946747136,
,88.0,0.0,
,89.0,0.0,
,90.0,0.0,
,91.0,0.0,
,92.0,0.0,
,93.0,0.5666891976690875,0.0
,94.0,0.0,
,95.0,0.0,
,96.0,0.0,
,97.0,0.0,
,98.0,0.0,
,99.0,0.0,
,100.0,0.3543032231754392,0.0
,101.0,0.0,
,102.0,0.0,
,103.0,0.0,
,104.0,0.0,
,105.0,0.0,
,106.0,0.0,
,107.0,0.0,
,108.0,0.0,
,109.0,0.0,
,110.0,0.0,
,111.0,0.0,
,112.0,0.0,
,113.0,0.0,
,114.0,0.0,
,115.0,0.0,
,116.0,0.0,
,117.0,0.0,
,118.0,0.0,
,119.0,0.0,
,120.0,0.0,
,121.0,0.0,
,122.0,0.0,
,123.0,0.0,
,0.0,0.0,
,1.0,0.0,
,2.0,0.2708746979796139,0.0
,3.0,0.2094848309017548,0.0
,4.0,0.0,
,5.0,0.0,
,6.0,0.0,
,7.0,0.0625,
,8.0,0.0,
,9.0,0.0,
,10.0,0.0,
,11.0,0.0,
,12.0,0.0,
,13.0,0.4750146684920791,0.0
,14.0,0.0,
,15.0,0.4227159056204421,0.0
,16.0,0.0,
,17.0,0.0,
,18.0,0.0,
,19.0,0.0,
,20.0,0.0,
,21.0,0.0,
,22.0,0.0,
,23.0,0.0,
,24.0,0.0,
,25.0,0.0,
,26.0,0.0,
,27.0,0.0,
,28.0,0.0,
,29.0,0.46875,0.0
,30.0,0.0,
,31.0,0.0,
,32.0,0.0,
,33.0,0.618634290734378,0.0
,34.0,0.0,
,35.0,0.0,
,36.0,0.0,
,37.0,0.0,
,38.0,0.0,
,39.0,0.0,
,40.0,0.0,
,41.0,0.0,
,42.0,0.0,
,43.0,0.0,
,44.0,0.0,
,45.0,0.0,
,46.0,0.0,
,47.0,0.0,
,48.0,0.0,
,49.0,0.0,
,50.0,0.0,
,51.0,0.0884991165722304,0.0
,52.0,0.0,
,53.0,0.0,
,54.0,0.0,
,55.0,0.0,
,56.0,0.0,
,57.0,0.0,
,58.0,0.0,
,59.0,0.0,
,60.0,0.0,
,61.0,0.0,
,62.0,0.0,
,63.0,0.1436884574010993,0.0
,64.0,0.0,
,65.0,0.0,
,66.0,0.0,
,67.0,0.0,
,68.0,0.0,
,69.0,0.0,
,70.0,0.0,
,71.0,0.0,
,72.0,0.0,
,73.0,0.0,
,74.0,0.15625,0.0
,75.0,0.0,
,76.0,0.0,
,77.0,0.0,
,78.0,0.0,
,79.0,0.0,
,80.0,0.0,
,81.0,0.0,
,82.0,0.0,
,83.0,0.0,
,84.0,0.0,
,85.0,0.0,
,86.0,0.0918319256106517,0.0
,87.0,0.200508187811389,
,88.0,0.0,
,89.0,0.0,
,90.0,0.0,
,91.0,0.0,
,92.0,0.0,
,93.0,0.4457129707972328,0.0
,94.0,0.0,
,95.0,0.0,
,96.0,0.0,
,97.0,0.0,
,98.0,0.0,
,99.0,0.0,
,100.0,0.3066925937488633,0.0
,101.0,0.0,
,102.0,0.0,
,103.0,0.0,
,104.0,0.0,
,105.0,0.0,
,106.0,0.0,
,107.0,0.0,
,108.0,0.0,
,109.0,0.0,
,110.0,0.0,
,111.0,0.0,
,112.0,0.0,
,113.0,0.0,
,114.0,0.0,
,115.0,0.0,
,116.0,0.0,
,117.0,0.0,
,118.0,0.0,
,119.0,0.0,
,120.0,0.0,
,121.0,0.0,
,122.0,0.0,
,123.0,0.0,
,0.0,0.0,
,1.0,0.0,
,2.0,0.0,
,3.0,0.0,
,4.0,0.0,
,5.0,0.0,
,6.0,0.0,
,7.0,0.0,
,8.0,0.0,
,9.0,0.0,
,10.0,0.0,
,11.0,0.0,
,12.0,0.0,
,13.0,0.0,
,14.0,0.0,
,15.0,0.0,
,16.0,0.0,
,17.0,0.0,
,18.0,0.0,
,19.0,0.0,
,20.0,0.0,
,21.0,0.0,
,22.0,0.0,
,23.0,0.0,
,24.0,0.0,
,25.0,0.0,
,26.0,0.0,
,27.0,0.0,
,28.0,0.0,
,29.0,0.0,
,30.0,0.0,
,31.0,0.0,
,32.0,0.0,
,33.0,0.0,
,34.0,0.0,
,35.0,0.0,
,36.0,0.0,
,37.0,0.0,
,38.0,0.0,
,39.0,0.0,
,40.0,0.0,
,41.0,0.0,
,42.0,0.0,
,43.0,0.0,
,44.0,0.0,
,45.0,0.0,
,46.0,0.0,
,47.0,0.0,
,48.0,0.0,
,49.0,0.0,
,50.0,0.0,
,51.0,0.0,
,52.0,0.0,
,53.0,0.0,
,54.0,0.0,
,55.0,0.0,
,56.0,0.0,
,57.0,0.0,
,58.0,0.0,
,59.0,0.0,
,60.0,0.0,
,61.0,0.0,
,62.0,0.0,
,63.0,0.0,
,64.0,0.0,
,65.0,0.0,
,66.0,0.0,
,67.0,0.0,
,68.0,0.0,
,69.0,0.0,
,70.0,0.0,
,71.0,0.0,
,72.0,0.0,
,73.0,0.0,
,74.0,0.0,
,75.0,0.0,
,76.0,0.0,
,77.0,0.0,
,78.0,0.0,
,79.0,0.0,
,80.0,0.0,
,81.0,0.0,
,82.0,0.0,
,83.0,0.0,
,84.0,0.0,
,85.0,0.0,
,86.0,0.0,
,87.0,0.0,
,88.0,0.0,
,89.0,0.0,
,90.0,0.0,
,91.0,0.0,
,92.0,0.0,
,93.0,0.0,
,94.0,0.0,
,95.0,0.0,
,96.0,0.0,
,97.0,0.0,
,98.0,0.0,
,99.0,0.0,
,100.0,0.0,
,101.0,0.0,
,102.0,0.0,
,103.0,0.0,
,104.0,0.0,
,105.0,0.0,
,106.0,0.0,
,107.0,0.0,
,108.0,0.0,
,109.0,0.0,
,110.0,0.0,
,111.0,0.0,
,112.0,0.0,
,113.0,0.0,
,114.0,0.0,
,115.0,0.0,
,116.0,0.0,
,117.0,0.0,
,118.0,0.0,
,119.0,0.0,
,120.0,0.0,
,121.0,0.0,
,122.0,0.0,
,123.0,0.0,
,0.0,0.0,
,1.0,0.0,
,2.0,0.0,
,3.0,0.0,
,4.0,0.0,
,5.0,0.0,
,6.0,0.0,
,7.0,0.0,
,8.0,0.0,
,9.0,0.0,
,10.0,0.0,
,11.0,0.0,
,12.0,0.0,
,13.0,0.0,
,14.0,0.0,
,15.0,0.0,
,16.0,0.0,
,17.0,0.0,
,18.0,0.0,
,19.0,0.0,
,20.0,0.0,
,21.0,0.0,
,22.0,0.0,
,23.0,0.0,
,24.0,0.0,
,25.0,0.0,
,26.0,0.0,
,27.0,0.0,
,28.0,0.0,
,29.0,0.0,
,30.0,0.0,
,31.0,0.0,
,32.0,0.0,
,33.0,0.0,
,34.0,0.0,
,35.0,0.0,
,36.0,0.0,
,37.0,0.0,
,38.0,0.0,
,39.0,0.0,
,40.0,0.0,
,41.0,0.0,
,42.0,0.0,
,43.0,0.0,
,44.0,0.0,
,45.0,0.0,
,46.0,0.0,
,47.0,0.0,
,48.0,0.0,
,49.0,0.0,
,50.0,0.0,
,51.0,0.0,
,52.0,0.0,
,53.0,0.0,
,54.0,0.0,
,55.0,0.0,
,56.0,0.0,
,57.0,0.0,
,58.0,0.0,
,59.0,0.0,
,60.0,0.0,
,61.0,0.0,
,62.0,0.0,
,63.0,0.0,
,64.0,0.0,
,65.0,0.0,
,66.0,0.0,
,67.0,0.0,
,68.0,0.0,
,69.0,0.0,
,70.0,0.0,
,71.0,0.0,
,72.0,0.0,
,73.0,0.0,
,74.0,0.0,
,75.0,0.0,
,76.0,0.0,
,77.0,0.0,
,78.0,0.0,
,79.0,0.0,
,80.0,0.0,
,81.0,0.0,
,82.0,0.0,
,83.0,0.0,
,84.0,0.0,
,85.0,0.0,
,86.0,0.0,
,87.0,0.0,
,88.0,0.0,
,89.0,0.0,
,90.0,0.0,
,91.0,0.0,
,92.0,0.0,
,93.0,0.0,
,94.0,0.0,
,95.0,0.0,
,96.0,0.0,
,97.0,0.0,
,98.0,0.0,
,99.0,0.0,
,100.0,0.0,
,101.0,0.0,
,102.0,0.0,
,103.0,0.0,
,104.0,0.0,
,105.0,0.0,
,106.0,0.0,
,107.0,0.0,
,108.0,0.0,
,109.0,0.0,
,110.0,0.0,
,111.0,0.0,
,112.0,0.0,
,113.0,0.0,
,114.0,0.0,
,115.0,0.0,
,116.0,0.0,
,117.0,0.0,
,118.0,0.0,
,119.0,0.0,
,120.0,0.0,
,121.0,0.0,
,122.0,0.0,
,123.0,0.0,
,0.0,0.0,
,1.0,0.0,
,2.0,0.3812646684920789,0.0
,3.0,0.1686017260141151,0.0
,4.0,0.0,
,5.0,0.0,
,6.0,0.0,
,7.0,0.0891395936152979,0.0
,8.0,0.0,
,9.0,0.0,
,10.0,0.0,
,11.0,0.0,
,12.0,0.0,
,13.0,0.4375,0.0
,14.0,0.0,
,15.0,0.5499754901960792,0.0
,16.0,0.0,
,17.0,0.0,
,18.0,0.0,
,19.0,0.0,
,20.0,0.0,
,21.0,0.0,
,22.0,0.0,
,23.0,0.0,
,24.0,0.0,
,25.0,0.0,
,26.0,0.0,
,27.0,0.0,
,28.0,0.0,
,29.0,0.8602240559701889,3.1666666666666665
,30.0,0.0,
,31.0,0.0,
,32.0,0.0,
,33.0,0.790216782340763,0.0357142857142857
,34.0,0.0,
,35.0,0.0,
,36.0,0.0312499999999999,
,37.0,0.0,
,38.0,0.0,
,39.0,0.0,
,40.0,0.0,
,41.0,0.0,
,42.0,0.0,
,43.0,0.0,
,44.0,0.0,
,45.0,0.0,
,46.0,0.0,
,47.0,0.0,
,48.0,0.0,
,49.0,0.0,
,50.0,0.0,
,51.0,0.0,
,52.0,0.0,
,53.0,0.0,
,54.0,0.0,
,55.0,0.0,
,56.0,0.0,
,57.0,0.0,
,58.0,0.0,
,59.0,0.0,
,60.0,0.0,
,61.0,0.0,
,62.0,0.0,
,63.0,0.2775201533610368,0.0
,64.0,0.0,
,65.0,0.0,
,66.0,0.0,
,67.0,0.0,
,68.0,0.0,
,69.0,0.0,
,70.0,0.0,
,71.0,0.0,
,72.0,0.0,
,73.0,0.0,
,74.0,0.0,
,75.0,0.0,
,76.0,0.0,
,77.0,0.0,
,78.0,0.0,
,79.0,0.0,
,80.0,0.0,
,81.0,0.0,
,82.0,0.0,
,83.0,0.0,
,84.0,0.0,
,85.0,0.0,
,86.0,0.0728800876568252,0.0
,87.0,0.0318149882823904,
,88.0,0.0,
,89.0,0.0,
,90.0,0.0,
,91.0,0.0,
,92.0,0.0,
,93.0,0.1875,0.0
,94.0,0.0,
,95.0,0.0,
,96.0,0.0,
,97.0,0.0,
,98.0,0.0,
,99.0,0.0,
,100.0,0.1736680406331193,
,101.0,0.0,
,102.0,0.0,
,103.0,0.0,
,104.0,0.0,
,105.0,0.0,
,106.0,0.0,
,107.0,0.0,
,108.0,0.0,
,109.0,0.0,
,110.0,0.0,
,111.0,0.0,
,112.0,0.0,
,113.0,0.0,
,114.0,0.0,
,115.0,0.0,
,116.0,0.0,
,117.0,0.0,
,118.0,0.0,
,119.0,0.0,
,120.0,0.0,
,121.0,0.0,
,122.0,0.0,
,123.0,0.0,
,0.0,0.0,
,1.0,0.0,
,2.0,0.2319772959031932,0.0
,3.0,0.1352582089853942,0.0
,4.0,0.0,
,5.0,0.0,
,6.0,0.0,
,7.0,0.0133676441289973,
,8.0,0.0,
,9.0,0.0,
,10.0,0.0,
,11.0,0.0,
,12.0,0.0,
,13.0,0.34375,0.0
,14.0,0.0,
,15.0,0.4153347554621705,0.0
,16.0,0.0,
,17.0,0.0,
,18.0,0.0,
,19.0,0.0,
,20.0,0.0,
,21.0,0.0,
,22.0,0.0,
,23.0,0.0,
,24.0,0.0,
,25.0,0.0,
,26.0,0.0,
,27.0,0.0,
,28.0,0.0,
,29.0,0.5,0.0
,30.0,0.0,
,31.0,0.0,
,32.0,0.0,
,33.0,0.7911076767096714,0.125
,34.0,0.0,
,35.0,0.0,
,36.0,0.0,
,37.0,0.0,
,38.0,0.0,
,39.0,0.0,
,40.0,0.0,
,41.0,0.0,
,42.0,0.0,
,43.0,0.0,
,44.0,0.0,
,45.0,0.0,
,46.0,0.0,
,47.0,0.0,
,48.0,0.0,
,49.0,0.0,
,50.0,0.0,
,51.0,0.0624999999999999,
,52.0,0.0,
,53.0,0.0,
,54.0,0.0,
,55.0,0.0,
,56.0,0.0,
,57.0,0.0,
,58.0,0.0,
,59.0,0.0,
,60.0,0.0,
,61.0,0.0,
,62.0,0.0,
,63.0,0.039447416258738,
,64.0,0.0,
,65.0,0.0,
,66.0,0.0,
,67.0,0.0,
,68.0,0.0,
,69.0,0.0,
,70.0,0.0,
,71.0,0.0,
,72.0,0.0,
,73.0,0.0,
,74.0,0.15625,0.0
,75.0,0.0,
,76.0,0.0,
,77.0,0.0,
,78.0,0.0,
,79.0,0.0,
,80.0,0.0,
,81.0,0.0,
,82.0,0.0,
,83.0,0.0,
,84.0,0.0,
,85.0,0.0,
,86.0,0.0712964116134045,0.0
,87.0,0.156842968706602,0.0
,88.0,0.0,
,89.0,0.0,
,90.0,0.0,
,91.0,0.0,
,92.0,0.0,
,93.0,0.25,0.0
,94.0,0.0,
,95.0,0.0,
,96.0,0.0,
,97.0,0.0,
,98.0,0.0,
,99.0,0.0,
,100.0,0.1885513745454341,0.0
,101.0,0.0,
,102.0,0.0,
,103.0,0.0,
,104.0,0.0,
,105.0,0.0,
,106.0,0.0,
,107.0,0.0,
,108.0,0.0,
,109.0,0.0,
,110.0,0.0,
,111.0,0.0,
,112.0,0.0,
,113.0,0.0,
,114.0,0.0,
,115.0,0.0,
,116.0,0.0,
,117.0,0.0,
,118.0,0.0,
,119.0,0.0,
,120.0,0.0,
,121.0,0.0,
,122.0,0.0,
,123.0,0.0,
,0.0,0.0,
,1.0,0.0,
,2.0,0.1906873658580071,0.0
,3.0,0.1001897258381529,0.0
,4.0,0.0,
,5.0,0.0,
,6.0,0.0,
,7.0,0.03125,
,8.0,0.0,
,9.0,0.0,
,10.0,0.0,
,11.0,0.0,
,12.0,0.0,
,13.0,0.25,
,14.0,0.0,
,15.0,0.15625,
,16.0,0.0,
,17.0,0.0,
,18.0,0.0,
,19.0,0.0,
,20.0,0.0,
,21.0,0.0,
,22.0,0.0,
,23.0,0.0,
,24.0,0.0,
,25.0,0.0,
,26.0,0.0,
,27.0,0.0,
,28.0,0.0,
,29.0,0.4185874121960701,0.0
,30.0,0.0,
,31.0,0.0,
,32.0,0.0,
,33.0,0.645460496852188,0.0
,34.0,0.0,
,35.0,0.0,
,36.0,0.0,
,37.0,0.0,
,38.0,0.0,
,39.0,0.0,
,40.0,0.0,
,41.0,0.0,
,42.0,0.0,
,43.0,0.0,
,44.0,0.0,
,45.0,0.0,
,46.0,0.0,
,47.0,0.0,
,48.0,0.0,
,49.0,0.0,
,50.0,0.0,
,51.0,0.0624999999999999,
,52.0,0.0,
,53.0,0.0,
,54.0,0.0,
,55.0,0.0,
,56.0,0.0,
,57.0,0.0,
,58.0,0.0,
,59.0,0.0,
,60.0,0.0,
,61.0,0.0,
,62.0,0.0,
,63.0,0.1955703946675316,0.0
,64.0,0.0,
,65.0,0.0,
,66.0,0.0,
,67.0,0.0,
,68.0,0.0,
,69.0,0.0,
,70.0,0.0,
,71.0,0.0,
,72.0,0.0,
,73.0,0.0,
,74.0,0.0312499999999999,
,75.0,0.0,
,76.0,0.0,
,77.0,0.0,
,78.0,0.0,
,79.0,0.0,
,80.0,0.0,
,81.0,0.0,
,82.0,0.0,
,83.0,0.0,
,84.0,0.0,
,85.0,0.0,
,86.0,0.0177239771138462,
,87.0,0.09375,
,88.0,0.0,
,89.0,0.0,
,90.0,0.0,
,91.0,0.0,
,92.0,0.0,
,93.0,0.28125,0.0
,94.0,0.0,
,95.0,0.0,
,96.0,0.0,
,97.0,0.0,
,98.0,0.0,
,99.0,0.0,
,100.0,0.1688214405414554,
,101.0,0.0,
,102.0,0.0,
,103.0,0.0,
,104.0,0.0,
,105.0,0.0,
,106.0,0.0,
,107.0,0.0,
,108.0,0.0,
,109.0,0.0,
,110.0,0.0,
,111.0,0.0,
,112.0,0.0,
,113.0,0.0,
,114.0,0.0,
,115.0,0.0,
,116.0,0.0,
,117.0,0.0,
,118.0,0.0,
,119.0,0.0,
,120.0,0.0,
,121.0,0.0,
,122.0,0.0,
,123.0,0.0,
,0.0,0.0,
,1.0,0.0,
,2.0,0.0,
,3.0,0.0,
,4.0,0.0,
,5.0,0.0,
,6.0,0.0,
,7.0,0.0,
,8.0,0.0,
,9.0,0.0,
,10.0,0.0,
,11.0,0.0,
,12.0,0.0,
,13.0,0.0,
,14.0,0.0,
,15.0,0.0,
,16.0,0.0,
,17.0,0.0,
,18.0,0.0,
,19.0,0.0,
,20.0,0.0,
,21.0,0.0,
,22.0,0.0,
,23.0,0.0,
,24.0,0.0,
,25.0,0.0,
,26.0,0.0,
,27.0,0.0,
,28.0,0.0,
,29.0,0.0,
,30.0,0.0,
,31.0,0.0,
,32.0,0.0,
,33.0,0.0,
,34.0,0.0,
,35.0,0.0,
,36.0,0.0,
,37.0,0.0,
,38.0,0.0,
,39.0,0.0,
,40.0,0.0,
,41.0,0.0,
,42.0,0.0,
,43.0,0.0,
,44.0,0.0,
,45.0,0.0,
,46.0,0.0,
,47.0,0.0,
,48.0,0.0,
,49.0,0.0,
,50.0,0.0,
,51.0,0.0,
,52.0,0.0,
,53.0,0.0,
,54.0,0.0,
,55.0,0.0,
,56.0,0.0,
,57.0,0.0,
,58.0,0.0,
,59.0,0.0,
,60.0,0.0,
,61.0,0.0,
,62.0,0.0,
,63.0,0.0,
,64.0,0.0,
,65.0,0.0,
,66.0,0.0,
,67.0,0.0,
,68.0,0.0,
,69.0,0.0,
,70.0,0.0,
,71.0,0.0,
,72.0,0.0,
,73.0,0.0,
,74.0,0.0,
,75.0,0.0,
,76.0,0.0,
,77.0,0.0,
,78.0,0.0,
,79.0,0.0,
,80.0,0.0,
,81.0,0.0,
,82.0,0.0,
,83.0,0.0,
,84.0,0.0,
,85.0,0.0,
,86.0,0.0,
,87.0,0.0,
,88.0,0.0,
,89.0,0.0,
,90.0,0.0,
,91.0,0.0,
,92.0,0.0,
,93.0,0.0,
,94.0,0.0,
,95.0,0.0,
,96.0,0.0,
,97.0,0.0,
,98.0,0.0,
,99.0,0.0,
,100.0,0.0,
,101.0,0.0,
,102.0,0.0,
,103.0,0.0,
,104.0,0.0,
,105.0,0.0,
,106.0,0.0,
,107.0,0.0,
,108.0,0.0,
,109.0,0.0,
,110.0,0.0,
,111.0,0.0,
,112.0,0.0,
,113.0,0.0,
,114.0,0.0,
,115.0,0.0,
,116.0,0.0,
,117.0,0.0,
,118.0,0.0,
,119.0,0.0,
,120.0,0.0,
,121.0,0.0,
,122.0,0.0,
,123.0,0.0,
,0.0,0.0,
,1.0,0.0,
,2.0,0.4375,0.875
,3.0,0.2216127520088751,0.0
,4.0,0.0,
,5.0,0.0,
,6.0,0.0,
,7.0,0.0839447901847021,0.0
,8.0,0.0,
,9.0,0.0,
,10.0,0.0,
,11.0,0.0,
,12.0,0.0,
,13.0,0.65625,0.375
,14.0,0.0,
,15.0,0.7500000000000001,0.0
,16.0,0.0,
,17.0,0.0,
,18.0,0.0,
,19.0,0.0,
,20.0,0.0,
,21.0,0.0,
,22.0,0.0,
,23.0,0.0,
,24.0,0.0,
,25.0,0.0,
,26.0,0.0,
,27.0,0.0,
,28.0,0.0,
,29.0,0.84375,0.0
,30.0,0.0,
,31.0,0.0,
,32.0,0.0,
,33.0,0.9565822069300948,0.0
,34.0,0.0,
,35.0,0.0,
,36.0,0.0,
,37.0,0.0,
,38.0,0.0,
,39.0,0.0,
,40.0,0.0,
,41.0,0.0,
,42.0,0.0,
,43.0,0.0,
,44.0,0.0,
,45.0,0.0,
,46.0,0.0,
,47.0,0.0,
,48.0,0.0,
,49.0,0.0,
,50.0,0.0,
,51.0,0.0,
,52.0,0.0,
,53.0,0.0,
,54.0,0.0,
,55.0,0.0,
,56.0,0.0,
,57.0,0.0,
,58.0,0.0,
,59.0,0.0,
,60.0,0.0,
,61.0,0.0,
,62.0,0.0,
,63.0,0.2154213902200353,0.0
,64.0,0.0,
,65.0,0.0,
,66.0,0.0,
,67.0,0.0,
,68.0,0.0,
,69.0,0.0,
,70.0,0.0,
,71.0,0.0,
,72.0,0.0,
,73.0,0.0,
,74.0,0.0624999999999999,
,75.0,0.0,
,76.0,0.0,
,77.0,0.0,
,78.0,0.0,
,79.0,0.0,
,80.0,0.0,
,81.0,0.0,
,82.0,0.0,
,83.0,0.0,
,84.0,0.0,
,85.0,0.0,
,86.0,0.1488484258885705,0.0
,87.0,0.395221417061753,0.0
,88.0,0.0,
,89.0,0.0,
,90.0,0.0,
,91.0,0.0,
,92.0,0.0,
,93.0,0.533586691943561,0.0
,94.0,0.0,
,95.0,0.0,
,96.0,0.0,
,97.0,0.0,
,98.0,0.0,
,99.0,0.0,
,100.0,0.1399400045649264,0.0
,101.0,0.0,
,102.0,0.0,
,103.0,0.0,
,104.0,0.0,
,105.0,0.0,
,106.0,0.0,
,107.0,0.0,
,108.0,0.0,
,109.0,0.0,
,110.0,0.0,
,111.0,0.0,
,112.0,0.0,
,113.0,0.0,
,114.0,0.0,
,115.0,0.0,
,116.0,0.0,
,117.0,0.0,
,118.0,0.0,
,119.0,0.0,
,120.0,0.0,
,121.0,0.0,
,122.0,0.0,
,123.0,0.0,
,0.0,0.0,
,1.0,0.0,
,2.0,0.273781436210387,0.0
,3.0,0.1645876821940712,0.0
,4.0,0.0,
,5.0,0.0,
,6.0,0.0,
,7.0,0.0472530556148431,
,8.0,0.0,
,9.0,0.0,
,10.0,0.0,
,11.0,0.0,
,12.0,0.0,
,13.0,0.21875,
,14.0,0.0,
,15.0,0.125,
,16.0,0.0,
,17.0,0.0,
,18.0,0.0,
,19.0,0.0,
,20.0,0.0,
,21.0,0.0,
,22.0,0.0,
,23.0,0.0,
,24.0,0.0,
,25.0,0.0,
,26.0,0.0,
,27.0,0.0,
,28.0,0.0,
,29.0,0.28125,0.0
,30.0,0.0,
,31.0,0.0,
,32.0,0.0,
,33.0,0.5784141986921671,0.0
,34.0,0.0,
,35.0,0.0,
,36.0,0.0,
,37.0,0.0,
,38.0,0.0,
,39.0,0.0,
,40.0,0.0,
,41.0,0.0,
,42.0,0.0,
,43.0,0.0,
,44.0,0.0,
,45.0,0.0,
,46.0,0.0,
,47.0,0.0,
,48.0,0.0,
,49.0,0.0,
,50.0,0.0,
,51.0,0.0466088483677641,
,52.0,0.0,
,53.0,0.0,
,54.0,0.0,
,55.0,0.0,
,56.0,0.0,
,57.0,0.0,
,58.0,0.0,
,59.0,0.0,
,60.0,0.0,
,61.0,0.0,
,62.0,0.0,
,63.0,0.2346081386821658,0.0
,64.0,0.0,
,65.0,0.0,
,66.0,0.0,
,67.0,0.0,
,68.0,0.0,
,69.0,0.0,
,70.0,0.0,
,71.0,0.0,
,72.0,0.0,
,73.0,0.0,
,74.0,0.15625,0.0
,75.0,0.0,
,76.0,0.0,
,77.0,0.0,
,78.0,0.0,
,79.0,0.0,
,80.0,0.0,
,81.0,0.0,
,82.0,0.0,
,83.0,0.0,
,84.0,0.0,
,85.0,0.0,
,86.0,0.1335322719392451,0.0
,87.0,0.0625472347752579,0.0
,88.0,0.0,
,89.0,0.0,
,90.0,0.0,
,91.0,0.0,
,92.0,0.0,
,93.0,0.5444074456369542,0.0
,94.0,0.0,
,95.0,0.0,
