STATcube

"Abgestimmte Erwerbsstatistik - Personen - Zeitreihe ab 2011 (Q SW)"
"Wohnort - NUTS Gliederung (Ebene +1) und Arbeits- bzw. Schulort - NUTS Gliederung (Ebene +1) nach Jahr nach Pendeltyp"
"Zählt: Personen"

Filter:
"Standardfakt";"Personen"
"Pendeltyp";"Erwerbspendler"

"Zählt";"Pendeltyp";"Wohnort - NUTS Gliederung (Ebene +1)";"Arbeits- bzw. Schulort - NUTS Gliederung (Ebene +1)";"Jahr";"Anzahl";"Anmerkungen";
"Personen";"Erwerbspendler";"Mittelburgenland <AT111>";"Bludenz-Bregenzer Wald <AT341>";"2012";1;"SW"
"Personen";"Erwerbspendler";"Mittelburgenland <AT111>";"Bludenz-Bregenzer Wald <AT341>";"2013";-;
"Personen";"Erwerbspendler";"Mittelburgenland <AT111>";"Bludenz-Bregenzer Wald <AT341>";"2014";-;
"Personen";"Erwerbspendler";"Mittelburgenland <AT111>";"Bludenz-Bregenzer Wald <AT341>";"2015";-;
"Personen";"Erwerbspendler";"Mittelburgenland <AT111>";"Bludenz-Bregenzer Wald <AT341>";"2016";-;
"Personen";"Erwerbspendler";"Mittelburgenland <AT111>";"Bludenz-Bregenzer Wald <AT341>";"2017";-;
"Personen";"Erwerbspendler";"Mittelburgenland <AT111>";"Bludenz-Bregenzer Wald <AT341>";"2018";-;
"Personen";"Erwerbspendler";"Mittelburgenland <AT111>";"Rheintal-Bodenseegebiet <AT342>";"2019";2;"SW"
"Personen";"Erwerbspendler";"Mittelburgenland <AT111>";"Rheintal-Bodenseegebiet <AT342>";"2011";5;"SW"
"Personen";"Erwerbspendler";"Mittelburgenland <AT111>";"Rheintal-Bodenseegebiet <AT342>";"2012";6;
"Personen";"Erwerbspendler";"Mittelburgenland <AT111>";"Rheintal-Bodenseegebiet <AT342>";"2013";4;"SW"
"Personen";"Erwerbspendler";"Mittelburgenland <AT111>";"Rheintal-Bodenseegebiet <AT342>";"2014";3;"SW"
"Personen";"Erwerbspendler";"Mittelburgenland <AT111>";"Rheintal-Bodenseegebiet <AT342>";"2015";2;"SW"
"Personen";"Erwerbspendler";"Mittelburgenland <AT111>";"Rheintal-Bodenseegebiet <AT342>";"2016";3;"SW"
"Personen";"Erwerbspendler";"Mittelburgenland <AT111>";"Rheintal-Bodenseegebiet <AT342>";"2017";5;"SW"
"Personen";"Erwerbspendler";"Mittelburgenland <AT111>";"Rheintal-Bodenseegebiet <AT342>";"2018";5;"SW"
"Personen";"Erwerbspendler";"Mittelburgenland <AT111>";"Pendler ins Ausland";"2019";25;
"Personen";"Erwerbspendler";"Mittelburgenland <AT111>";"Pendler ins Ausland";"2011";88;
"Personen";"Erwerbspendler";"Mittelburgenland <AT111>";"Pendler ins Ausland";"2012";18;
"Personen";"Erwerbspendler";"Mittelburgenland <AT111>";"Pendler ins Ausland";"2013";15;
"Personen";"Erwerbspendler";"Mittelburgenland <AT111>";"Pendler ins Ausland";"2014";45;
"Personen";"Erwerbspendler";"Mittelburgenland <AT111>";"Pendler ins Ausland";"2015";46;
"Personen";"Erwerbspendler";"Mittelburgenland <AT111>";"Pendler ins Ausland";"2016";41;
"Personen";"Erwerbspendler";"Mittelburgenland <AT111>";"Pendler ins Ausland";"2017";37;
"Personen";"Erwerbspendler";"Mittelburgenland <AT111>";"Pendler ins Ausland";"2018";34;
"Personen";"Erwerbspendler";"Mittelburgenland <AT111>";"Kein Pendler";"2019";-;
"Personen";"Erwerbspendler";"Mittelburgenland <AT111>";"Kein Pendler";"2011";-;
"Personen";"Erwerbspendler";"Mittelburgenland <AT111>";"Kein Pendler";"2012";-;
"Personen";"Erwerbspendler";"Mittelburgenland <AT111>";"Kein Pendler";"2013";-;
"Personen";"Erwerbspendler";"Mittelburgenland <AT111>";"Kein Pendler";"2014";-;
"Personen";"Erwerbspendler";"Mittelburgenland <AT111>";"Kein Pendler";"2015";-;
"Personen";"Erwerbspendler";"Mittelburgenland <AT111>";"Kein Pendler";"2016";-;
"Personen";"Erwerbspendler";"Mittelburgenland <AT111>";"Kein Pendler";"2017";-;
"Personen";"Erwerbspendler";"Mittelburgenland <AT111>";"Kein Pendler";"2018";-;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Außerfern <AT331>";"2019";3;"SW"
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Außerfern <AT331>";"2011";-;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Außerfern <AT331>";"2012";-;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Außerfern <AT331>";"2013";2;"SW"
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Außerfern <AT331>";"2014";2;"SW"
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Außerfern <AT331>";"2015";-;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Außerfern <AT331>";"2016";1;"SW"
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Außerfern <AT331>";"2017";2;"SW"
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Außerfern <AT331>";"2018";1;"SW"
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Innsbruck <AT332>";"2019";41;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Innsbruck <AT332>";"2011";32;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Innsbruck <AT332>";"2012";35;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Innsbruck <AT332>";"2013";56;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Innsbruck <AT332>";"2014";30;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Innsbruck <AT332>";"2015";27;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Innsbruck <AT332>";"2016";37;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Innsbruck <AT332>";"2017";32;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Innsbruck <AT332>";"2018";35;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Osttirol <AT333>";"2019";3;"SW"
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Osttirol <AT333>";"2011";-;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Osttirol <AT333>";"2012";1;"SW"
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Osttirol <AT333>";"2013";1;"SW"
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Osttirol <AT333>";"2014";1;"SW"
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Osttirol <AT333>";"2015";-;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Osttirol <AT333>";"2016";2;"SW"
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Osttirol <AT333>";"2017";1;"SW"
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Osttirol <AT333>";"2018";1;"SW"
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Tiroler Oberland <AT334>";"2019";10;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Tiroler Oberland <AT334>";"2011";4;"SW"
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Tiroler Oberland <AT334>";"2012";10;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Tiroler Oberland <AT334>";"2013";10;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Tiroler Oberland <AT334>";"2014";11;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Tiroler Oberland <AT334>";"2015";9;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Tiroler Oberland <AT334>";"2016";7;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Tiroler Oberland <AT334>";"2017";12;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Tiroler Oberland <AT334>";"2018";8;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Tiroler Unterland <AT335>";"2019";40;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Tiroler Unterland <AT335>";"2011";12;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Tiroler Unterland <AT335>";"2012";47;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Tiroler Unterland <AT335>";"2013";25;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Tiroler Unterland <AT335>";"2014";27;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Tiroler Unterland <AT335>";"2015";24;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Tiroler Unterland <AT335>";"2016";24;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Tiroler Unterland <AT335>";"2017";29;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Tiroler Unterland <AT335>";"2018";37;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Bludenz-Bregenzer Wald <AT341>";"2019";6;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Bludenz-Bregenzer Wald <AT341>";"2011";3;"SW"
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Bludenz-Bregenzer Wald <AT341>";"2012";8;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Bludenz-Bregenzer Wald <AT341>";"2013";6;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Bludenz-Bregenzer Wald <AT341>";"2014";4;"SW"
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Bludenz-Bregenzer Wald <AT341>";"2015";3;"SW"
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Bludenz-Bregenzer Wald <AT341>";"2016";7;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Bludenz-Bregenzer Wald <AT341>";"2017";3;"SW"
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Bludenz-Bregenzer Wald <AT341>";"2018";6;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Rheintal-Bodenseegebiet <AT342>";"2019";45;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Rheintal-Bodenseegebiet <AT342>";"2011";34;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Rheintal-Bodenseegebiet <AT342>";"2012";28;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Rheintal-Bodenseegebiet <AT342>";"2013";52;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Rheintal-Bodenseegebiet <AT342>";"2014";57;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Rheintal-Bodenseegebiet <AT342>";"2015";43;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Rheintal-Bodenseegebiet <AT342>";"2016";38;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Rheintal-Bodenseegebiet <AT342>";"2017";38;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Rheintal-Bodenseegebiet <AT342>";"2018";41;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Pendler ins Ausland";"2019";199;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Pendler ins Ausland";"2011";465;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Pendler ins Ausland";"2012";89;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Pendler ins Ausland";"2013";75;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Pendler ins Ausland";"2014";174;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Pendler ins Ausland";"2015";201;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Pendler ins Ausland";"2016";170;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Pendler ins Ausland";"2017";203;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Pendler ins Ausland";"2018";185;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Kein Pendler";"2019";-;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Kein Pendler";"2011";-;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Kein Pendler";"2012";-;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Kein Pendler";"2013";-;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Kein Pendler";"2014";-;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Kein Pendler";"2015";-;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Kein Pendler";"2016";-;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Kein Pendler";"2017";-;
"Personen";"Erwerbspendler";"Nordburgenland <AT112>";"Kein Pendler";"2018";-;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Außerfern <AT331>";"2019";2;"SW"
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Außerfern <AT331>";"2011";-;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Außerfern <AT331>";"2012";-;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Außerfern <AT331>";"2013";1;"SW"
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Außerfern <AT331>";"2014";1;"SW"
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Außerfern <AT331>";"2015";2;"SW"
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Außerfern <AT331>";"2016";2;"SW"
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Außerfern <AT331>";"2017";-;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Außerfern <AT331>";"2018";2;"SW"
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Innsbruck <AT332>";"2019";34;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Innsbruck <AT332>";"2011";46;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Innsbruck <AT332>";"2012";29;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Innsbruck <AT332>";"2013";29;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Innsbruck <AT332>";"2014";17;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Innsbruck <AT332>";"2015";16;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Innsbruck <AT332>";"2016";54;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Innsbruck <AT332>";"2017";35;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Innsbruck <AT332>";"2018";28;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Osttirol <AT333>";"2019";3;"SW"
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Osttirol <AT333>";"2011";4;"SW"
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Osttirol <AT333>";"2012";3;"SW"
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Osttirol <AT333>";"2013";3;"SW"
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Osttirol <AT333>";"2014";1;"SW"
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Osttirol <AT333>";"2015";4;"SW"
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Osttirol <AT333>";"2016";4;"SW"
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Osttirol <AT333>";"2017";5;"SW"
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Osttirol <AT333>";"2018";4;"SW"
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Tiroler Oberland <AT334>";"2019";16;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Tiroler Oberland <AT334>";"2011";6;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Tiroler Oberland <AT334>";"2012";8;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Tiroler Oberland <AT334>";"2013";7;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Tiroler Oberland <AT334>";"2014";6;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Tiroler Oberland <AT334>";"2015";11;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Tiroler Oberland <AT334>";"2016";8;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Tiroler Oberland <AT334>";"2017";21;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Tiroler Oberland <AT334>";"2018";16;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Tiroler Unterland <AT335>";"2019";23;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Tiroler Unterland <AT335>";"2011";16;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Tiroler Unterland <AT335>";"2012";18;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Tiroler Unterland <AT335>";"2013";15;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Tiroler Unterland <AT335>";"2014";11;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Tiroler Unterland <AT335>";"2015";7;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Tiroler Unterland <AT335>";"2016";13;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Tiroler Unterland <AT335>";"2017";17;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Tiroler Unterland <AT335>";"2018";19;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Bludenz-Bregenzer Wald <AT341>";"2019";8;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Bludenz-Bregenzer Wald <AT341>";"2011";8;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Bludenz-Bregenzer Wald <AT341>";"2012";16;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Bludenz-Bregenzer Wald <AT341>";"2013";9;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Bludenz-Bregenzer Wald <AT341>";"2014";7;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Bludenz-Bregenzer Wald <AT341>";"2015";6;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Bludenz-Bregenzer Wald <AT341>";"2016";10;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Bludenz-Bregenzer Wald <AT341>";"2017";11;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Bludenz-Bregenzer Wald <AT341>";"2018";12;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Rheintal-Bodenseegebiet <AT342>";"2019";34;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Rheintal-Bodenseegebiet <AT342>";"2011";17;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Rheintal-Bodenseegebiet <AT342>";"2012";14;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Rheintal-Bodenseegebiet <AT342>";"2013";14;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Rheintal-Bodenseegebiet <AT342>";"2014";15;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Rheintal-Bodenseegebiet <AT342>";"2015";30;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Rheintal-Bodenseegebiet <AT342>";"2016";29;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Rheintal-Bodenseegebiet <AT342>";"2017";36;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Rheintal-Bodenseegebiet <AT342>";"2018";33;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Pendler ins Ausland";"2019";83;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Pendler ins Ausland";"2011";197;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Pendler ins Ausland";"2012";54;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Pendler ins Ausland";"2013";36;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Pendler ins Ausland";"2014";118;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Pendler ins Ausland";"2015";109;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Pendler ins Ausland";"2016";124;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Pendler ins Ausland";"2017";120;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Pendler ins Ausland";"2018";99;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Kein Pendler";"2019";-;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Kein Pendler";"2011";-;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Kein Pendler";"2012";-;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Kein Pendler";"2013";-;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Kein Pendler";"2014";-;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Kein Pendler";"2015";-;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Kein Pendler";"2016";-;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Kein Pendler";"2017";-;
"Personen";"Erwerbspendler";"Südburgenland <AT113>";"Kein Pendler";"2018";-;
"Personen";"Erwerbspendler";"Mostviertel-Eisenwurzen <AT121>";"Außerfern <AT331>";"2019";1;"SW"
"Personen";"Erwerbspendler";"Mostviertel-Eisenwurzen <AT121>";"Außerfern <AT331>";"2011";3;"SW"
"Personen";"Erwerbspendler";"Mostviertel-Eisenwurzen <AT121>";"Außerfern <AT331>";"2012";6;
"Personen";"Erwerbspendler";"Mostviertel-Eisenwurzen <AT121>";"Außerfern <AT331>";"2013";2;"SW"
"Personen";"Erwerbspendler";"Mostviertel-Eisenwurzen <AT121>";"Außerfern <AT331>";"2014";3;"SW"
"Personen";"Erwerbspendler";"Mostviertel-Eisenwurzen <AT121>";"Außerfern <AT331>";"2015";3;"SW"
"Personen";"Erwerbspendler";"Mostviertel-Eisenwurzen <AT121>";"Außerfern <AT331>";"2016";4;"SW"
"Personen";"Erwerbspendler";"Mostviertel-Eisenwurzen <AT121>";"Außerfern <AT331>";"2017";2;"SW"
"Personen";"Erwerbspendler";"Mostviertel-Eisenwurzen <AT121>";"Außerfern <AT331>";"2018";3;"SW"
"Personen";"Erwerbspendler";"Mostviertel-Eisenwurzen <AT121>";"Innsbruck <AT332>";"2019";44;
"Personen";"Erwerbspendler";"Mostviertel-Eisenwurzen <AT121>";"Innsbruck <AT332>";"2011";61;
"Personen";"Erwerbspendler";"Mostviertel-Eisenwurzen <AT121>";"Innsbruck <AT332>";"2012";76;
"Personen";"Erwerbspendler";"Mostviertel-Eisenwurzen <AT121>";"Innsbruck <AT332>";"2013";71;
"Personen";"Erwerbspendler";"Mostviertel-Eisenwurzen <AT121>";"Innsbruck <AT332>";"2014";53;
